discharge [m?/s]									
YYYY	MM	DD	HH	480	0	0	0	0	0
YYYY	MM	DD	HH	284792	0	0	0	0	0
YYYY	MM	DD	HH	4674623	0	0	0	0	0
YYYY	MM	DD	HH	Capella	Cabecera	Carrasquero	Ceguera	Villacarli	Lascuarre
2010	2	12	0	4.08	-9999	-9999	-9999	-9999	-9999
2010	2	13	0	4.08	-9999	-9999	-9999	-9999	-9999
2010	2	14	0	4.08	-9999	-9999	-9999	-9999	-9999
2010	2	15	0	4.08	-9999	-9999	-9999	-9999	-9999
2010	2	16	0	3.97	-9999	-9999	-9999	-9999	-9999
2010	2	17	0	7.94	-9999	-9999	-9999	-9999	-9999
2010	2	18	0	8.75	-9999	-9999	-9999	-9999	-9999
2010	2	19	0	6.51	-9999	-9999	-9999	-9999	-9999
2010	2	20	0	5.06	-9999	-9999	-9999	-9999	-9999
2010	2	21	0	4.84	-9999	-9999	-9999	-9999	-9999
2010	2	22	0	5.1	-9999	-9999	-9999	-9999	-9999
2010	2	23	0	7.06	-9999	-9999	-9999	-9999	-9999
2010	2	24	0	10.23	-9999	-9999	-9999	-9999	-9999
2010	2	25	0	12.64	-9999	-9999	-9999	-9999	-9999
2010	2	26	0	15.14	-9999	-9999	-9999	-9999	-9999
2010	2	27	0	13.34	-9999	-9999	-9999	-9999	-9999
2010	2	28	0	17.16	-9999	-9999	-9999	-9999	-9999
2010	3	1	0	14.35	-9999	-9999	-9999	-9999	-9999
2010	3	2	0	11.57	-9999	-9999	-9999	-9999	-9999
2010	3	3	0	12.09	-9999	-9999	-9999	-9999	-9999
2010	3	4	0	12.84	-9999	-9999	-9999	-9999	-9999
2010	3	5	0	11.31	-9999	-9999	-9999	-9999	-9999
2010	3	6	0	9.92	-9999	-9999	-9999	-9999	-9999
2010	3	7	0	8.9	-9999	-9999	-9999	-9999	-9999
2010	3	8	0	8.63	-9999	-9999	-9999	-9999	-9999
2010	3	9	0	7.56	-9999	-9999	-9999	-9999	-9999
2010	3	10	0	6.66	-9999	-9999	-9999	-9999	-9999
2010	3	11	0	6.2	-9999	-9999	-9999	-9999	-9999
2010	3	12	0	6.02	-9999	-9999	-9999	-9999	-9999
2010	3	13	0	5.78	-9999	-9999	-9999	-9999	-9999
2010	3	14	0	5.7	-9999	-9999	-9999	-9999	-9999
2010	3	15	0	5.7	-9999	-9999	-9999	-9999	-9999
2010	3	16	0	5.7	-9999	-9999	-9999	-9999	-9999
2010	3	17	0	5.7	-9999	-9999	-9999	-9999	-9999
2010	3	18	0	5.7	-9999	-9999	-9999	-9999	-9999
2010	3	19	0	5.7	-9999	-9999	-9999	-9999	-9999
2010	3	20	0	5.98	-9999	-9999	-9999	-9999	-9999
2010	3	21	0	10.01	-9999	-9999	-9999	-9999	-9999
2010	3	22	0	14.47	-9999	-9999	-9999	-9999	-9999
2010	3	23	0	12.64	-9999	-9999	-9999	-9999	-9999
2010	3	24	0	11.11	-9999	-9999	-9999	-9999	-9999
2010	3	25	0	12.4	-9999	-9999	-9999	-9999	-9999
2010	3	26	0	20.93	-9999	-9999	-9999	-9999	-9999
2010	3	27	0	16.06	-9999	-9999	-9999	-9999	-9999
2010	3	28	0	12.72	-9999	-9999	-9999	-9999	-9999
2010	3	29	0	11.28	-9999	-9999	-9999	-9999	-9999
2010	3	30	0	11.54	-9999	-9999	-9999	-9999	-9999
2010	3	31	0	10.37	-9999	-9999	-9999	-9999	-9999
2010	4	1	0	9.39	-9999	-9999	-9999	-9999	-9999
2010	4	2	0	8.29	-9999	-9999	-9999	-9999	-9999
2010	4	3	0	7.5	-9999	-9999	-9999	-9999	-9999
2010	4	4	0	7.23	-9999	-9999	-9999	-9999	-9999
2010	4	5	0	6.98	-9999	-9999	-9999	-9999	-9999
2010	4	6	0	6.98	-9999	-9999	-9999	-9999	-9999
2010	4	7	0	7.4	-9999	-9999	-9999	-9999	-9999
2010	4	8	0	7.15	-9999	-9999	-9999	-9999	-9999
2010	4	9	0	6.7	-9999	-9999	-9999	-9999	-9999
2010	4	10	0	6.64	-9999	-9999	-9999	-9999	-9999
2010	4	11	0	6.76	-9999	-9999	-9999	-9999	-9999
2010	4	12	0	8.8	-9999	-9999	-9999	-9999	-9999
2010	4	13	0	9.04	-9999	-9999	-9999	-9999	-9999
2010	4	14	0	8.28	-9999	-9999	-9999	-9999	-9999
2010	4	15	0	7.28	-9999	-9999	-9999	-9999	-9999
2010	4	16	0	6.98	-9999	-9999	-9999	-9999	-9999
2010	4	17	0	6.98	-9999	-9999	-9999	-9999	-9999
2010	4	18	0	6.98	-9999	-9999	-9999	-9999	-9999
2010	4	19	0	7.24	-9999	-9999	-9999	-9999	-9999
2010	4	20	0	7.62	-9999	-9999	-9999	-9999	-9999
2010	4	21	0	7.9	-9999	-9999	-9999	-9999	-9999
2010	4	22	0	8.34	-9999	-9999	-9999	-9999	-9999
2010	4	23	0	8.15	-9999	-9999	-9999	-9999	-9999
2010	4	24	0	7.88	-9999	-9999	-9999	-9999	-9999
2010	4	25	0	7.55	-9999	-9999	-9999	-9999	-9999
2010	4	26	0	9.86	-9999	-9999	-9999	-9999	-9999
2010	4	27	0	9.44	-9999	-9999	-9999	-9999	-9999
2010	4	28	0	8.72	-9999	-9999	-9999	-9999	-9999
2010	4	29	0	8.43	-9999	-9999	-9999	-9999	-9999
2010	4	30	0	8.24	-9999	-9999	-9999	-9999	-9999
2010	5	1	0	10.43	-9999	-9999	-9999	-9999	-9999
2010	5	2	0	10.38	-9999	-9999	-9999	-9999	-9999
2010	5	3	0	8.3	-9999	-9999	-9999	-9999	-9999
2010	5	4	0	7.03	-9999	-9999	-9999	-9999	-9999
2010	5	5	0	6.98	-9999	-9999	-9999	-9999	-9999
2010	5	6	0	6.98	-9999	-9999	-9999	-9999	-9999
2010	5	7	0	6.98	-9999	-9999	-9999	-9999	-9999
2010	5	8	0	6.98	-9999	-9999	-9999	-9999	-9999
2010	5	9	0	10.32	-9999	-9999	-9999	-9999	-9999
2010	5	10	0	18.32	-9999	-9999	-9999	-9999	-9999
2010	5	11	0	19.62	-9999	-9999	-9999	-9999	-9999
2010	5	12	0	18.49	-9999	-9999	-9999	-9999	-9999
2010	5	13	0	18.39	-9999	-9999	-9999	-9999	-9999
2010	5	14	0	22.37	-9999	-9999	-9999	-9999	-9999
2010	5	15	0	18.73	-9999	-9999	-9999	-9999	-9999
2010	5	16	0	14.55	-9999	-9999	-9999	-9999	-9999
2010	5	17	0	12.03	-9999	-9999	-9999	-9999	-9999
2010	5	18	0	10.66	-9999	-9999	-9999	-9999	-9999
2010	5	19	0	9.86	-9999	-9999	-9999	-9999	-9999
2010	5	20	0	9.1	-9999	-9999	-9999	-9999	-9999
2010	5	21	0	8.77	-9999	-9999	-9999	-9999	-9999
2010	5	22	0	8.43	-9999	-9999	-9999	-9999	-9999
2010	5	23	0	8.21	-9999	-9999	-9999	-9999	-9999
2010	5	24	0	8.08	-9999	-9999	-9999	-9999	-9999
2010	5	25	0	7.89	-9999	-9999	-9999	-9999	-9999
2010	5	26	0	7.68	-9999	-9999	-9999	-9999	-9999
2010	5	27	0	7.68	-9999	-9999	-9999	-9999	-9999
2010	5	28	0	7.88	-9999	-9999	-9999	-9999	-9999
2010	5	29	0	7.9	-9999	-9999	-9999	-9999	-9999
2010	5	30	0	7.68	-9999	-9999	-9999	-9999	-9999
2010	5	31	0	7.68	-9999	-9999	-9999	-9999	-9999
2010	6	1	0	7.68	-9999	-9999	-9999	-9999	-9999
2010	6	2	0	7.68	-9999	-9999	-9999	-9999	-9999
2010	6	3	0	7.68	-9999	-9999	-9999	-9999	-9999
2010	6	4	0	7.68	-9999	-9999	-9999	-9999	-9999
2010	6	5	0	7.61	-9999	-9999	-9999	-9999	-9999
2010	6	6	0	10.68	-9999	-9999	-9999	-9999	-9999
2010	6	7	0	8.83	-9999	-9999	-9999	-9999	-9999
2010	6	8	0	8.82	-9999	-9999	-9999	-9999	-9999
2010	6	9	0	13.46	-9999	-9999	-9999	-9999	-9999
2010	6	10	0	48.94	-9999	-9999	-9999	-9999	-9999
2010	6	11	0	24.51	-9999	-9999	-9999	-9999	-9999
2010	6	12	0	22.15	-9999	-9999	-9999	-9999	-9999
2010	6	13	0	19.22	-9999	-9999	-9999	-9999	-9999
2010	6	14	0	17.98	-9999	-9999	-9999	-9999	-9999
2010	6	15	0	19.14	-9999	-9999	-9999	-9999	-9999
2010	6	16	0	16.57	-9999	-9999	-9999	-9999	-9999
2010	6	17	0	15.55	-9999	-9999	-9999	-9999	-9999
2010	6	18	0	15.55	-9999	-9999	-9999	-9999	-9999
2010	6	19	0	15.07	-9999	-9999	-9999	-9999	-9999
2010	6	20	0	10.92	-9999	-9999	-9999	-9999	-9999
2010	6	21	0	7.89	-9999	-9999	-9999	-9999	-9999
2010	6	22	0	7.04	-9999	-9999	-9999	-9999	-9999
2010	6	23	0	6.5	-9999	-9999	-9999	-9999	-9999
2010	6	24	0	6.11	-9999	-9999	-9999	-9999	-9999
2010	6	25	0	5.8	-9999	-9999	-9999	-9999	-9999
2010	6	26	0	5.55	-9999	-9999	-9999	-9999	-9999
2010	6	27	0	5.33	-9999	-9999	-9999	-9999	-9999
2010	6	28	0	9.44	-9999	-9999	-9999	-9999	-9999
2010	6	29	0	6.65	-9999	-9999	-9999	-9999	-9999
2010	6	30	0	5.18	-9999	-9999	-9999	-9999	-9999
2010	7	1	0	5.12	-9999	-9999	-9999	-9999	-9999
2010	7	2	0	5.12	-9999	-9999	-9999	-9999	-9999
2010	7	3	0	5.12	-9999	-9999	-9999	-9999	-9999
2010	7	4	0	6.21	-9999	-9999	-9999	-9999	-9999
2010	7	5	0	4.49	-9999	-9999	-9999	-9999	-9999
2010	7	6	0	1.65	-9999	-9999	-9999	-9999	-9999
2010	7	7	0	1.39	-9999	-9999	-9999	-9999	-9999
2010	7	8	0	1.25	-9999	-9999	-9999	-9999	-9999
2010	7	9	0	1.16	-9999	-9999	-9999	-9999	-9999
2010	7	10	0	1.1	-9999	-9999	-9999	-9999	-9999
2010	7	11	0	1.05	-9999	-9999	-9999	-9999	-9999
2010	7	12	0	1.01	-9999	-9999	-9999	-9999	-9999
2010	7	13	0	0.98	-9999	-9999	-9999	-9999	-9999
2010	7	14	0	0.95	-9999	-9999	-9999	-9999	-9999
2010	7	15	0	0.92	-9999	-9999	-9999	-9999	-9999
2010	7	16	0	0.9	-9999	-9999	-9999	-9999	-9999
2010	7	17	0	0.88	-9999	-9999	-9999	-9999	-9999
2010	7	18	0	0.86	-9999	-9999	-9999	-9999	-9999
2010	7	19	0	0.85	-9999	-9999	-9999	-9999	-9999
2010	7	20	0	0.83	-9999	-9999	-9999	-9999	-9999
2010	7	21	0	0.82	-9999	-9999	-9999	-9999	-9999
2010	7	22	0	0.81	-9999	-9999	-9999	-9999	-9999
2010	7	23	0	21	-9999	-9999	-9999	-9999	-9999
2010	7	24	0	8.55	-9999	-9999	-9999	-9999	-9999
2010	7	25	0	7.31	-9999	-9999	-9999	-9999	-9999
2010	7	26	0	7.1	-9999	-9999	-9999	-9999	-9999
2010	7	27	0	3.07	-9999	-9999	-9999	-9999	-9999
2010	7	28	0	1.39	-9999	-9999	-9999	-9999	-9999
2010	7	29	0	1.15	-9999	-9999	-9999	-9999	-9999
2010	7	30	0	1.02	-9999	-9999	-9999	-9999	-9999
2010	7	31	0	0.93	-9999	-9999	-9999	-9999	-9999
2010	8	1	0	0.87	-9999	-9999	-9999	-9999	-9999
2010	8	2	0	1.26	-9999	-9999	-9999	-9999	-9999
2010	8	3	0	2.72	-9999	-9999	-9999	-9999	-9999
2010	8	4	0	1.48	-9999	-9999	-9999	-9999	-9999
2010	8	5	0	1.25	-9999	-9999	-9999	-9999	-9999
2010	8	6	0	1.12	-9999	-9999	-9999	-9999	-9999
2010	8	7	0	1.03	-9999	-9999	-9999	-9999	-9999
2010	8	8	0	0.97	-9999	-9999	-9999	-9999	-9999
2010	8	9	0	0.92	-9999	-9999	-9999	-9999	-9999
2010	8	10	0	0.87	-9999	-9999	-9999	-9999	-9999
2010	8	11	0	0.84	-9999	-9999	-9999	-9999	-9999
2010	8	12	0	1.84	-9999	-9999	-9999	-9999	-9999
2010	8	13	0	2.41	-9999	-9999	-9999	-9999	-9999
2010	8	14	0	1.52	-9999	-9999	-9999	-9999	-9999
2010	8	15	0	1.29	-9999	-9999	-9999	-9999	-9999
2010	8	16	0	1.16	-9999	-9999	-9999	-9999	-9999
2010	8	17	0	1.07	-9999	-9999	-9999	-9999	-9999
2010	8	18	0	1.01	-9999	-9999	-9999	-9999	-9999
2010	8	19	0	0.96	-9999	-9999	-9999	-9999	-9999
2010	8	20	0	0.92	-9999	-9999	-9999	-9999	-9999
2010	8	21	0	0.88	-9999	-9999	-9999	-9999	-9999
2010	8	22	0	0.85	-9999	-9999	-9999	-9999	-9999
2010	8	23	0	0.83	-9999	-9999	-9999	-9999	-9999
2010	8	24	0	0.8	-9999	-9999	-9999	-9999	-9999
2010	8	25	0	0.79	-9999	-9999	-9999	-9999	-9999
2010	8	26	0	0.78	-9999	-9999	-9999	-9999	-9999
2010	8	27	0	0.78	-9999	-9999	-9999	-9999	-9999
2010	8	28	0	0.78	-9999	-9999	-9999	-9999	-9999
2010	8	29	0	0.78	-9999	-9999	-9999	-9999	-9999
2010	8	30	0	0.78	-9999	-9999	-9999	-9999	-9999
2010	8	31	0	0.78	-9999	-9999	-9999	-9999	-9999
2010	9	1	0	0.78	-9999	-9999	-9999	-9999	-9999
2010	9	2	0	2.89	-9999	-9999	-9999	-9999	-9999
2010	9	3	0	1.16	-9999	-9999	-9999	-9999	-9999
2010	9	4	0	1.11	-9999	-9999	-9999	-9999	-9999
2010	9	5	0	1.07	-9999	-9999	-9999	-9999	-9999
2010	9	6	0	1	-9999	-9999	-9999	-9999	-9999
2010	9	7	0	0.95	-9999	-9999	-9999	-9999	-9999
2010	9	8	0	0.92	-9999	-9999	-9999	-9999	-9999
2010	9	9	0	0.91	-9999	-9999	-9999	-9999	-9999
2010	9	10	0	0.87	-9999	-9999	-9999	-9999	-9999
2010	9	11	0	0.85	-9999	-9999	-9999	-9999	-9999
2010	9	12	0	0.82	-9999	-9999	-9999	-9999	-9999
2010	9	13	0	0.8	-9999	-9999	-9999	-9999	-9999
2010	9	14	0	0.79	-9999	-9999	-9999	-9999	-9999
2010	9	15	0	0.78	-9999	-9999	-9999	-9999	-9999
2010	9	16	0	0.75	-9999	-9999	-9999	-9999	-9999
2010	9	17	0	0.73	-9999	-9999	-9999	-9999	-9999
2010	9	18	0	0.7	-9999	-9999	-9999	-9999	-9999
2010	9	19	0	0.68	-9999	-9999	-9999	-9999	-9999
2010	9	20	0	0.67	-9999	-9999	-9999	-9999	-9999
2010	9	21	0	0.65	-9999	-9999	-9999	-9999	-9999
2010	9	22	0	0.64	-9999	-9999	-9999	-9999	-9999
2010	9	23	0	0.63	-9999	-9999	-9999	-9999	-9999
2010	9	24	0	0.63	-9999	-9999	-9999	-9999	-9999
2010	9	25	0	0.63	-9999	-9999	-9999	-9999	-9999
2010	9	26	0	0.63	-9999	-9999	-9999	-9999	-9999
2010	9	27	0	0.63	-9999	-9999	-9999	-9999	-9999
2010	9	28	0	0.63	-9999	-9999	-9999	-9999	-9999
2010	9	29	0	0.63	-9999	-9999	-9999	-9999	-9999
2010	9	30	0	0.63	-9999	-9999	-9999	-9999	-9999
2010	10	1	0	0.63	-9999	-9999	-9999	-9999	-9999
2010	10	2	0	0.63	-9999	-9999	-9999	-9999	-9999
2010	10	3	0	0.63	-9999	-9999	-9999	-9999	-9999
2010	10	4	0	0.67	-9999	-9999	-9999	-9999	-9999
2010	10	5	0	1.13	-9999	-9999	-9999	-9999	-9999
2010	10	6	0	0.9	-9999	-9999	-9999	-9999	-9999
2010	10	7	0	0.78	-9999	-9999	-9999	-9999	-9999
2010	10	8	0	0.76	-9999	-9999	-9999	-9999	-9999
2010	10	9	0	0.72	-9999	-9999	-9999	-9999	-9999
2010	10	10	0	16.54	-9999	-9999	-9999	-9999	-9999
2010	10	11	0	9.64	-9999	-9999	-9999	-9999	-9999
2010	10	12	0	4.94	-9999	-9999	-9999	-9999	-9999
2010	10	13	0	3.21	-9999	-9999	-9999	-9999	-9999
2010	10	14	0	2.47	-9999	-9999	-9999	-9999	-9999
2010	10	15	0	1.95	-9999	-9999	-9999	-9999	-9999
2010	10	16	0	1.64	-9999	-9999	-9999	-9999	-9999
2010	10	17	0	1.46	-9999	-9999	-9999	-9999	-9999
2010	10	18	0	1.29	-9999	-9999	-9999	-9999	-9999
2010	10	19	0	1.17	-9999	-9999	-9999	-9999	-9999
2010	10	20	0	1.14	-9999	-9999	-9999	-9999	-9999
2010	10	21	0	1.06	-9999	-9999	-9999	-9999	-9999
2010	10	22	0	1.04	-9999	-9999	-9999	-9999	-9999
2010	10	23	0	0.96	-9999	-9999	-9999	-9999	-9999
2010	10	24	0	0.96	-9999	-9999	-9999	-9999	-9999
2010	10	25	0	0.92	-9999	-9999	-9999	-9999	-9999
2010	10	26	0	0.87	-9999	-9999	-9999	-9999	-9999
2010	10	27	0	0.87	-9999	-9999	-9999	-9999	-9999
2010	10	28	0	0.87	-9999	-9999	-9999	-9999	-9999
2010	10	29	0	0.79	-9999	-9999	-9999	-9999	-9999
2010	10	30	0	0.88	-9999	-9999	-9999	-9999	-9999
2010	10	31	0	5.61	-9999	-9999	-9999	-9999	-9999
2010	11	1	0	6.35	-9999	-9999	-9999	-9999	-9999
2010	11	2	0	3.4	-9999	-9999	-9999	-9999	-9999
2010	11	3	0	2.53	-9999	-9999	-9999	-9999	-9999
2010	11	4	0	2.09	-9999	-9999	-9999	-9999	-9999
2010	11	5	0	1.83	-9999	-9999	-9999	-9999	-9999
2010	11	6	0	1.67	-9999	-9999	-9999	-9999	-9999
2010	11	7	0	1.57	-9999	-9999	-9999	-9999	-9999
2010	11	8	0	1.57	-9999	-9999	-9999	-9999	-9999
2010	11	9	0	1.82	-9999	-9999	-9999	-9999	-9999
2010	11	10	0	1.88	-9999	-9999	-9999	-9999	-9999
2010	11	11	0	1.59	-9999	-9999	-9999	-9999	-9999
2010	11	12	0	1.44	-9999	-9999	-9999	-9999	-9999
2010	11	13	0	1.45	-9999	-9999	-9999	-9999	-9999
2010	11	14	0	1.5	-9999	-9999	-9999	-9999	-9999
2010	11	15	0	1.54	-9999	-9999	-9999	-9999	-9999
2010	11	16	0	1.67	-9999	-9999	-9999	-9999	-9999
2010	11	17	0	1.65	-9999	-9999	-9999	-9999	-9999
2010	11	18	0	1.61	-9999	-9999	-9999	-9999	-9999
2010	11	19	0	1.5	-9999	-9999	-9999	-9999	-9999
2010	11	20	0	2.12	-9999	-9999	-9999	-9999	-9999
2010	11	21	0	2.06	-9999	-9999	-9999	-9999	-9999
2010	11	22	0	1.89	-9999	-9999	-9999	-9999	-9999
2010	11	23	0	1.76	-9999	-9999	-9999	-9999	-9999
2010	11	24	0	1.61	-9999	-9999	-9999	-9999	-9999
2010	11	25	0	1.48	-9999	-9999	-9999	-9999	-9999
2010	11	26	0	1.45	-9999	-9999	-9999	-9999	-9999
2010	11	27	0	1.25	-9999	-9999	-9999	-9999	-9999
2010	11	28	0	1.25	-9999	-9999	-9999	-9999	-9999
2010	11	29	0	1.14	-9999	-9999	-9999	-9999	-9999
2010	11	30	0	1.31	-9999	-9999	-9999	-9999	-9999
2010	12	1	0	1.46	-9999	-9999	-9999	-9999	-9999
2010	12	2	0	1.25	-9999	-9999	-9999	-9999	-9999
2010	12	3	0	1.12	-9999	-9999	-9999	-9999	-9999
2010	12	4	0	1.03	-9999	-9999	-9999	-9999	-9999
2010	12	5	0	1.1	-9999	-9999	-9999	-9999	-9999
2010	12	6	0	6.95	-9999	-9999	-9999	-9999	-9999
2010	12	7	0	23.21	-9999	-9999	-9999	-9999	-9999
2010	12	8	0	26.16	-9999	-9999	-9999	-9999	-9999
2010	12	9	0	16.56	-9999	-9999	-9999	-9999	-9999
2010	12	10	0	10.56	-9999	-9999	-9999	-9999	-9999
2010	12	11	0	8.01	-9999	-9999	-9999	-9999	-9999
2010	12	12	0	6.35	-9999	-9999	-9999	-9999	-9999
2010	12	13	0	5.15	-9999	-9999	-9999	-9999	-9999
2010	12	14	0	4.28	-9999	-9999	-9999	-9999	-9999
2010	12	15	0	3.49	-9999	-9999	-9999	-9999	-9999
2010	12	16	0	2.96	-9999	-9999	-9999	-9999	-9999
2010	12	17	0	2.82	-9999	-9999	-9999	-9999	-9999
2010	12	18	0	2.64	-9999	-9999	-9999	-9999	-9999
2010	12	19	0	2.34	-9999	-9999	-9999	-9999	-9999
2010	12	20	0	2.24	-9999	-9999	-9999	-9999	-9999
2010	12	21	0	2.69	-9999	-9999	-9999	-9999	-9999
2010	12	22	0	7.44	-9999	-9999	-9999	-9999	-9999
2010	12	23	0	17.4	-9999	-9999	-9999	-9999	-9999
2010	12	24	0	12.01	-9999	-9999	-9999	-9999	-9999
2010	12	25	0	8.26	-9999	-9999	-9999	-9999	-9999
2010	12	26	0	5.94	-9999	-9999	-9999	-9999	-9999
2010	12	27	0	4.95	-9999	-9999	-9999	-9999	-9999
2010	12	28	0	4.43	-9999	-9999	-9999	-9999	-9999
2010	12	29	0	3.93	-9999	-9999	-9999	-9999	-9999
2010	12	30	0	3.52	-9999	-9999	-9999	-9999	-9999
2010	12	31	0	3.28	-9999	-9999	-9999	-9999	-9999
2011	1	1	0	3.03	-9999	-9999	-9999	-9999	-9999
2011	1	2	0	2.83	-9999	-9999	-9999	-9999	-9999
2011	1	3	0	2.55	-9999	-9999	-9999	-9999	-9999
2011	1	4	0	2.34	-9999	-9999	-9999	-9999	-9999
2011	1	5	0	2.3	-9999	-9999	-9999	-9999	-9999
2011	1	6	0	2.8	-9999	-9999	-9999	-9999	-9999
2011	1	7	0	3.13	-9999	-9999	-9999	-9999	-9999
2011	1	8	0	3.35	-9999	-9999	-9999	-9999	-9999
2011	1	9	0	4.15	-9999	-9999	-9999	-9999	-9999
2011	1	10	0	6.09	-9999	-9999	-9999	-9999	-9999
2011	1	11	0	4.82	-9999	-9999	-9999	-9999	-9999
2011	1	12	0	4.06	-9999	-9999	-9999	-9999	-9999
2011	1	13	0	3.64	-9999	-9999	-9999	-9999	-9999
2011	1	14	0	3.36	-9999	-9999	-9999	-9999	-9999
2011	1	15	0	3.12	-9999	-9999	-9999	-9999	-9999
2011	1	16	0	2.92	-9999	-9999	-9999	-9999	-9999
2011	1	17	0	2.78	-9999	-9999	-9999	-9999	-9999
2011	1	18	0	2.6	-9999	-9999	-9999	-9999	-9999
2011	1	19	0	2.43	-9999	-9999	-9999	-9999	-9999
2011	1	20	0	2.35	-9999	-9999	-9999	-9999	-9999
2011	1	21	0	2.06	-9999	-9999	-9999	-9999	-9999
2011	1	22	0	1.78	-9999	-9999	-9999	-9999	-9999
2011	1	23	0	1.66	-9999	-9999	-9999	-9999	-9999
2011	1	24	0	1.67	-9999	-9999	-9999	-9999	-9999
2011	1	25	0	1.63	-9999	-9999	-9999	-9999	-9999
2011	1	26	0	1.56	-9999	-9999	-9999	-9999	-9999
2011	1	27	0	1.54	-9999	-9999	-9999	-9999	-9999
2011	1	28	0	1.59	-9999	-9999	-9999	-9999	-9999
2011	1	29	0	1.86	-9999	-9999	-9999	-9999	-9999
2011	1	30	0	1.71	-9999	-9999	-9999	-9999	-9999
2011	1	31	0	1.55	-9999	-9999	-9999	-9999	-9999
2011	2	1	0	1.47	-9999	-9999	-9999	-9999	-9999
2011	2	2	0	1.42	-9999	-9999	-9999	-9999	-9999
2011	2	3	0	1.4	-9999	-9999	-9999	-9999	-9999
2011	2	4	0	1.4	-9999	-9999	-9999	-9999	-9999
2011	2	5	0	1.4	-9999	-9999	-9999	-9999	-9999
2011	2	6	0	1.4	-9999	-9999	-9999	-9999	-9999
2011	2	7	0	1.45	-9999	-9999	-9999	-9999	-9999
2011	2	8	0	1.52	-9999	-9999	-9999	-9999	-9999
2011	2	9	0	1.52	-9999	-9999	-9999	-9999	-9999
2011	2	10	0	1.49	-9999	-9999	-9999	-9999	-9999
2011	2	11	0	1.4	-9999	-9999	-9999	-9999	-9999
2011	2	12	0	1.4	-9999	-9999	-9999	-9999	-9999
2011	2	13	0	1.4	-9999	-9999	-9999	-9999	-9999
2011	2	14	0	1.49	-9999	-9999	-9999	-9999	-9999
2011	2	15	0	1.5	-9999	-9999	-9999	-9999	-9999
2011	2	16	0	1.4	0.62	0.09	-9999	-9999	-9999
2011	2	17	0	1.5	0.64	0.09	-9999	-9999	-9999
2011	2	18	0	1.48	0.63	0.09	-9999	-9999	-9999
2011	2	19	0	1.4	0.63	0.09	-9999	-9999	-9999
2011	2	20	0	1.57	0.68	0.1	-9999	-9999	-9999
2011	2	21	0	1.52	0.67	0.1	-9999	-9999	-9999
2011	2	22	0	1.52	0.69	0.1	-9999	-9999	-9999
2011	2	23	0	1.61	0.75	0.09	-9999	-9999	-9999
2011	2	24	0	1.61	0.78	0.09	-9999	-9999	-9999
2011	2	25	0	1.6	0.76	0.09	-9999	-9999	-9999
2011	2	26	0	1.6	0.76	0.08	-9999	-9999	-9999
2011	2	27	0	1.64	0.77	0.08	-9999	-9999	-9999
2011	2	28	0	1.52	0.72	0.08	-9999	-9999	-9999
2011	3	1	0	1.4	0.68	0.08	-9999	0.06	-9999
2011	3	2	0	1.4	0.68	0.09	-9999	0.05	-9999
2011	3	3	0	1.4	0.66	0.09	-9999	0.05	-9999
2011	3	4	0	1.4	0.63	0.09	-9999	0.05	-9999
2011	3	5	0	1.4	0.63	0.1	-9999	0.04	-9999
2011	3	6	0	1.29	0.6	0.1	-9999	0.04	-9999
2011	3	7	0	1.28	0.59	0.1	-9999	0.03	-9999
2011	3	8	0	1.28	0.59	0.09	-9999	0.03	-9999
2011	3	9	0	1.2	0.59	0.09	-9999	0.02	-9999
2011	3	10	0	1.06	0.59	0.09	-9999	0.02	-9999
2011	3	11	0	1.1	0.61	0.12	-9999	0.02	-9999
2011	3	12	0	6.35	1.36	0.47	-9999	2.4	-9999
2011	3	13	0	10.25	2.7	0.95	-9999	1.73	-9999
2011	3	14	0	8.8	3.55	0.45	-9999	1.26	-9999
2011	3	15	0	12.34	7.05	0.88	-9999	2.44	-9999
2011	3	16	0	21.95	9.53	2.1	-9999	2.9	-9999
2011	3	17	0	14.28	5.94	0.84	-9999	1.78	-9999
2011	3	18	0	10.74	4.06	0.51	-9999	1.35	-9999
2011	3	19	0	9.12	3.31	0.4	-9999	1.15	-9999
2011	3	20	0	7.94	2.89	0.33	-9999	0.99	-9999
2011	3	21	0	6.88	2.59	0.27	-9999	0.85	-9999
2011	3	22	0	6.74	2.44	0.28	-9999	0.93	-9999
2011	3	23	0	5.92	2.11	0.22	-9999	0.75	-9999
2011	3	24	0	5.14	1.92	0.21	-9999	0.63	-9999
2011	3	25	0	4.68	1.82	0.19	-9999	0.57	-9999
2011	3	26	0	4.47	1.86	-9999	-9999	0.51	-9999
2011	3	27	0	5.54	2.64	-9999	-9999	0.58	-9999
2011	3	28	0	6.45	2.89	-9999	-9999	0.5	-9999
2011	3	29	0	5.41	2.65	-9999	-9999	0.46	-9999
2011	3	30	0	5.33	2.6	-9999	-9999	0.43	-9999
2011	3	31	0	4.89	2.45	-9999	-9999	0.38	-9999
2011	4	1	0	5.1	2.74	-9999	-9999	0.35	-9999
2011	4	2	0	5.55	3.01	-9999	-9999	0.34	-9999
2011	4	3	0	5.56	2.95	-9999	-9999	0.33	-9999
2011	4	4	0	6.91	4.43	-9999	-9999	0.48	-9999
2011	4	5	0	7.1	3.65	-9999	-9999	0.46	-9999
2011	4	6	0	5.61	3.02	-9999	-9999	0.39	-9999
2011	4	7	0	5.11	2.86	-9999	-9999	0.34	-9999
