discharge [m?/s]									
YYYY	MM	DD	HH	480	0	0	0	0	0
2009	1	3	4	4.08	-9999	-9999	-9999	-9999	-9999
2009	1	3	5	4.02	-9999	-9999	-9999	-9999	-9999
2009	1	3	6	3.84	-9999	-9999	-9999	-9999	-9999
2009	1	3	7	3.84	-9999	-9999	-9999	-9999	-9999
2009	1	3	8	3.84	-9999	-9999	-9999	-9999	-9999
2009	1	3	9	3.84	-9999	-9999	-9999	-9999	-9999
2009	1	3	10	3.84	-9999	-9999	-9999	-9999	-9999
2009	1	3	11	3.84	-9999	-9999	-9999	-9999	-9999
2009	1	3	12	3.84	-9999	-9999	-9999	-9999	-9999
2009	1	3	13	3.84	-9999	-9999	-9999	-9999	-9999
2009	1	3	14	3.84	-9999	-9999	-9999	-9999	-9999
2009	1	3	15	3.84	-9999	-9999	-9999	-9999	-9999
2009	1	3	16	3.84	-9999	-9999	-9999	-9999	-9999
2009	1	3	17	3.67	-9999	-9999	-9999	-9999	-9999
2009	1	3	18	3.61	-9999	-9999	-9999	-9999	-9999
2009	1	3	19	3.61	-9999	-9999	-9999	-9999	-9999
2009	1	3	20	3.61	-9999	-9999	-9999	-9999	-9999
2009	1	3	21	3.61	-9999	-9999	-9999	-9999	-9999
2009	1	3	22	3.61	-9999	-9999	-9999	-9999	-9999
2009	1	3	23	3.61	-9999	-9999	-9999	-9999	-9999
2009	1	4	0	3.61	-9999	-9999	-9999	-9999	-9999
2009	1	4	1	3.61	-9999	-9999	-9999	-9999	-9999
2009	1	4	2	3.61	-9999	-9999	-9999	-9999	-9999
2009	1	4	3	3.61	-9999	-9999	-9999	-9999	-9999
2009	1	4	4	3.61	-9999	-9999	-9999	-9999	-9999
2009	1	4	5	3.45	-9999	-9999	-9999	-9999	-9999
2009	1	4	6	3.39	-9999	-9999	-9999	-9999	-9999
2009	1	4	7	3.39	-9999	-9999	-9999	-9999	-9999
2009	1	4	8	3.39	-9999	-9999	-9999	-9999	-9999
2009	1	4	9	3.39	-9999	-9999	-9999	-9999	-9999
2009	1	4	10	3.39	-9999	-9999	-9999	-9999	-9999
2009	1	4	11	3.39	-9999	-9999	-9999	-9999	-9999
2009	1	4	12	3.39	-9999	-9999	-9999	-9999	-9999
2009	1	4	13	3.39	-9999	-9999	-9999	-9999	-9999
2009	1	4	14	3.39	-9999	-9999	-9999	-9999	-9999
2009	1	4	15	3.39	-9999	-9999	-9999	-9999	-9999
2009	1	4	16	3.18	-9999	-9999	-9999	-9999	-9999
2009	1	4	17	3.18	-9999	-9999	-9999	-9999	-9999
2009	1	4	18	3.18	-9999	-9999	-9999	-9999	-9999
2009	1	4	19	3.18	-9999	-9999	-9999	-9999	-9999
2009	1	4	20	3.18	-9999	-9999	-9999	-9999	-9999
2009	1	4	21	3.18	-9999	-9999	-9999	-9999	-9999
2009	1	4	22	3.13	-9999	-9999	-9999	-9999	-9999
2009	1	4	23	2.98	-9999	-9999	-9999	-9999	-9999
2009	1	5	0	2.98	-9999	-9999	-9999	-9999	-9999
2009	1	5	1	2.98	-9999	-9999	-9999	-9999	-9999
2009	1	5	2	2.98	-9999	-9999	-9999	-9999	-9999
2009	1	5	3	2.98	-9999	-9999	-9999	-9999	-9999
2009	1	5	4	2.98	-9999	-9999	-9999	-9999	-9999
2009	1	5	5	2.98	-9999	-9999	-9999	-9999	-9999
2009	1	5	6	2.98	-9999	-9999	-9999	-9999	-9999
2009	1	5	7	2.98	-9999	-9999	-9999	-9999	-9999
2009	1	5	8	2.98	-9999	-9999	-9999	-9999	-9999
2009	1	5	9	2.98	-9999	-9999	-9999	-9999	-9999
2009	1	5	10	2.79	-9999	-9999	-9999	-9999	-9999
2009	1	5	11	2.79	-9999	-9999	-9999	-9999	-9999
2009	1	5	12	2.79	-9999	-9999	-9999	-9999	-9999
2009	1	5	13	2.79	-9999	-9999	-9999	-9999	-9999
2009	1	5	14	2.74	-9999	-9999	-9999	-9999	-9999
2009	1	5	15	2.6	-9999	-9999	-9999	-9999	-9999
2009	1	5	16	2.6	-9999	-9999	-9999	-9999	-9999
2009	1	5	17	2.65	-9999	-9999	-9999	-9999	-9999
2009	1	5	18	2.79	-9999	-9999	-9999	-9999	-9999
2009	1	5	19	2.79	-9999	-9999	-9999	-9999	-9999
2009	1	5	20	2.79	-9999	-9999	-9999	-9999	-9999
2009	1	5	21	2.79	-9999	-9999	-9999	-9999	-9999
2009	1	5	22	2.6	-9999	-9999	-9999	-9999	-9999
2009	1	5	23	2.6	-9999	-9999	-9999	-9999	-9999
2009	1	6	0	2.6	-9999	-9999	-9999	-9999	-9999
2009	1	6	1	2.6	-9999	-9999	-9999	-9999	-9999
2009	1	6	2	2.6	-9999	-9999	-9999	-9999	-9999
2009	1	6	3	2.69	-9999	-9999	-9999	-9999	-9999
2009	1	6	4	2.79	-9999	-9999	-9999	-9999	-9999
2009	1	6	5	2.79	-9999	-9999	-9999	-9999	-9999
2009	1	6	6	2.79	-9999	-9999	-9999	-9999	-9999
2009	1	6	7	2.79	-9999	-9999	-9999	-9999	-9999
2009	1	6	8	2.79	-9999	-9999	-9999	-9999	-9999
2009	1	6	9	2.79	-9999	-9999	-9999	-9999	-9999
2009	1	6	10	2.79	-9999	-9999	-9999	-9999	-9999
2009	1	6	11	2.79	-9999	-9999	-9999	-9999	-9999
2009	1	6	12	2.79	-9999	-9999	-9999	-9999	-9999
2009	1	6	13	2.74	-9999	-9999	-9999	-9999	-9999
2009	1	6	14	2.6	-9999	-9999	-9999	-9999	-9999
2009	1	6	15	2.6	-9999	-9999	-9999	-9999	-9999
2009	1	6	16	2.6	-9999	-9999	-9999	-9999	-9999
2009	1	6	17	2.6	-9999	-9999	-9999	-9999	-9999
2009	1	6	18	2.6	-9999	-9999	-9999	-9999	-9999
2009	1	6	19	2.6	-9999	-9999	-9999	-9999	-9999
2009	1	6	20	2.6	-9999	-9999	-9999	-9999	-9999
2009	1	6	21	2.6	-9999	-9999	-9999	-9999	-9999
2009	1	6	22	2.6	-9999	-9999	-9999	-9999	-9999
2009	1	6	23	2.6	-9999	-9999	-9999	-9999	-9999
2009	1	7	0	2.6	-9999	-9999	-9999	-9999	-9999
2009	1	7	1	2.6	-9999	-9999	-9999	-9999	-9999
2009	1	7	2	2.6	-9999	-9999	-9999	-9999	-9999
2009	1	7	3	2.6	-9999	-9999	-9999	-9999	-9999
2009	1	7	4	2.6	-9999	-9999	-9999	-9999	-9999
2009	1	7	5	2.6	-9999	-9999	-9999	-9999	-9999
2009	1	7	6	2.56	-9999	-9999	-9999	-9999	-9999
2009	1	7	7	2.42	-9999	-9999	-9999	-9999	-9999
2009	1	7	8	2.42	-9999	-9999	-9999	-9999	-9999
2009	1	7	9	2.42	-9999	-9999	-9999	-9999	-9999
2009	1	7	10	2.3	-9999	-9999	-9999	-9999	-9999
2009	1	7	11	2.25	-9999	-9999	-9999	-9999	-9999
2009	1	7	12	2.25	-9999	-9999	-9999	-9999	-9999
2009	1	7	13	2.25	-9999	-9999	-9999	-9999	-9999
2009	1	7	14	2.21	-9999	-9999	-9999	-9999	-9999
2009	1	7	15	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	7	16	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	7	17	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	7	18	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	7	19	2.13	-9999	-9999	-9999	-9999	-9999
2009	1	7	20	2.25	-9999	-9999	-9999	-9999	-9999
2009	1	7	21	2.38	-9999	-9999	-9999	-9999	-9999
2009	1	7	22	2.34	-9999	-9999	-9999	-9999	-9999
2009	1	7	23	2.25	-9999	-9999	-9999	-9999	-9999
2009	1	8	0	2.25	-9999	-9999	-9999	-9999	-9999
2009	1	8	1	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	8	2	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	8	3	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	8	4	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	8	5	1.98	-9999	-9999	-9999	-9999	-9999
2009	1	8	6	1.94	-9999	-9999	-9999	-9999	-9999
2009	1	8	7	2.02	-9999	-9999	-9999	-9999	-9999
2009	1	8	8	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	8	9	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	8	10	2.02	-9999	-9999	-9999	-9999	-9999
2009	1	8	11	1.94	-9999	-9999	-9999	-9999	-9999
2009	1	8	12	1.94	-9999	-9999	-9999	-9999	-9999
2009	1	8	13	1.94	-9999	-9999	-9999	-9999	-9999
2009	1	8	14	1.94	-9999	-9999	-9999	-9999	-9999
2009	1	8	15	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	8	16	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	8	17	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	8	18	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	8	19	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	8	20	2.17	-9999	-9999	-9999	-9999	-9999
2009	1	8	21	2.25	-9999	-9999	-9999	-9999	-9999
2009	1	8	22	2.25	-9999	-9999	-9999	-9999	-9999
2009	1	8	23	2.21	-9999	-9999	-9999	-9999	-9999
2009	1	9	0	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	9	1	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	9	2	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	9	3	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	9	4	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	9	5	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	9	6	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	9	7	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	9	8	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	9	9	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	9	10	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	9	11	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	9	12	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	9	13	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	9	14	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	9	15	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	9	16	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	9	17	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	9	18	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	9	19	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	9	20	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	9	21	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	9	22	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	9	23	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	10	0	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	10	1	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	10	2	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	10	3	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	10	4	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	10	5	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	10	6	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	10	7	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	10	8	2.21	-9999	-9999	-9999	-9999	-9999
2009	1	10	9	2.17	-9999	-9999	-9999	-9999	-9999
2009	1	10	10	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	10	11	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	10	12	2.21	-9999	-9999	-9999	-9999	-9999
2009	1	10	13	2.25	-9999	-9999	-9999	-9999	-9999
2009	1	10	14	2.25	-9999	-9999	-9999	-9999	-9999
2009	1	10	15	2.25	-9999	-9999	-9999	-9999	-9999
2009	1	10	16	2.25	-9999	-9999	-9999	-9999	-9999
2009	1	10	17	2.25	-9999	-9999	-9999	-9999	-9999
2009	1	10	18	2.25	-9999	-9999	-9999	-9999	-9999
2009	1	10	19	2.25	-9999	-9999	-9999	-9999	-9999
2009	1	10	20	2.25	-9999	-9999	-9999	-9999	-9999
2009	1	10	21	2.25	-9999	-9999	-9999	-9999	-9999
2009	1	10	22	2.25	-9999	-9999	-9999	-9999	-9999
2009	1	10	23	2.25	-9999	-9999	-9999	-9999	-9999
2009	1	11	0	2.25	-9999	-9999	-9999	-9999	-9999
2009	1	11	1	2.25	-9999	-9999	-9999	-9999	-9999
2009	1	11	2	2.25	-9999	-9999	-9999	-9999	-9999
2009	1	11	3	2.13	-9999	-9999	-9999	-9999	-9999
2009	1	11	4	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	11	5	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	11	6	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	11	7	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	11	8	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	11	9	2.09	-9999	-9999	-9999	-9999	-9999
2009	1	11	10	1.94	-9999	-9999	-9999	-9999	-9999
2009	1	11	11	1.94	-9999	-9999	-9999	-9999	-9999
2009	1	11	12	1.94	-9999	-9999	-9999	-9999	-9999
2009	1	11	13	1.94	-9999	-9999	-9999	-9999	-9999
2009	1	11	14	1.94	-9999	-9999	-9999	-9999	-9999
2009	1	11	15	1.94	-9999	-9999	-9999	-9999	-9999
2009	1	11	16	1.94	-9999	-9999	-9999	-9999	-9999
2009	1	11	17	1.94	-9999	-9999	-9999	-9999	-9999
2009	1	11	18	1.94	-9999	-9999	-9999	-9999	-9999
2009	1	11	19	1.94	-9999	-9999	-9999	-9999	-9999
2009	1	11	20	1.94	-9999	-9999	-9999	-9999	-9999
2009	1	11	21	1.94	-9999	-9999	-9999	-9999	-9999
2009	1	11	22	1.94	-9999	-9999	-9999	-9999	-9999
2009	1	11	23	1.94	-9999	-9999	-9999	-9999	-9999
2009	1	12	0	1.94	-9999	-9999	-9999	-9999	-9999
2009	1	12	1	1.83	-9999	-9999	-9999	-9999	-9999
2009	1	12	2	1.79	-9999	-9999	-9999	-9999	-9999
2009	1	12	3	1.79	-9999	-9999	-9999	-9999	-9999
2009	1	12	4	1.79	-9999	-9999	-9999	-9999	-9999
2009	1	12	5	1.79	-9999	-9999	-9999	-9999	-9999
2009	1	12	6	1.79	-9999	-9999	-9999	-9999	-9999
2009	1	12	7	1.76	-9999	-9999	-9999	-9999	-9999
2009	1	12	8	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	12	9	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	12	10	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	12	11	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	12	12	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	12	13	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	12	14	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	12	15	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	12	16	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	12	17	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	12	18	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	12	19	1.72	-9999	-9999	-9999	-9999	-9999
2009	1	12	20	1.87	-9999	-9999	-9999	-9999	-9999
2009	1	12	21	1.94	-9999	-9999	-9999	-9999	-9999
2009	1	12	22	1.9	-9999	-9999	-9999	-9999	-9999
2009	1	12	23	1.79	-9999	-9999	-9999	-9999	-9999
2009	1	13	0	1.79	-9999	-9999	-9999	-9999	-9999
2009	1	13	1	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	13	2	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	13	3	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	13	4	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	13	5	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	13	6	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	13	7	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	13	8	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	13	9	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	13	10	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	13	11	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	13	12	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	13	13	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	13	14	1.55	-9999	-9999	-9999	-9999	-9999
2009	1	13	15	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	13	16	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	13	17	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	13	18	1.69	-9999	-9999	-9999	-9999	-9999
2009	1	13	19	1.79	-9999	-9999	-9999	-9999	-9999
2009	1	13	20	1.9	-9999	-9999	-9999	-9999	-9999
2009	1	13	21	1.94	-9999	-9999	-9999	-9999	-9999
2009	1	13	22	1.9	-9999	-9999	-9999	-9999	-9999
2009	1	13	23	1.79	-9999	-9999	-9999	-9999	-9999
2009	1	14	0	1.76	-9999	-9999	-9999	-9999	-9999
2009	1	14	1	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	14	2	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	14	3	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	14	4	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	14	5	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	14	6	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	14	7	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	14	8	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	14	9	1.55	-9999	-9999	-9999	-9999	-9999
2009	1	14	10	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	14	11	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	14	12	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	14	13	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	14	14	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	14	15	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	14	16	1.62	-9999	-9999	-9999	-9999	-9999
2009	1	14	17	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	14	18	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	14	19	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	14	20	1.76	-9999	-9999	-9999	-9999	-9999
2009	1	14	21	1.79	-9999	-9999	-9999	-9999	-9999
2009	1	14	22	1.76	-9999	-9999	-9999	-9999	-9999
2009	1	14	23	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	15	0	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	15	1	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	15	2	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	15	3	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	15	4	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	15	5	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	15	6	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	15	7	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	15	8	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	15	9	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	15	10	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	15	11	1.46	-9999	-9999	-9999	-9999	-9999
2009	1	15	12	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	15	13	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	15	14	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	15	15	1.46	-9999	-9999	-9999	-9999	-9999
2009	1	15	16	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	15	17	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	15	18	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	15	19	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	15	20	1.59	-9999	-9999	-9999	-9999	-9999
2009	1	15	21	1.72	-9999	-9999	-9999	-9999	-9999
2009	1	15	22	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	15	23	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	16	0	1.59	-9999	-9999	-9999	-9999	-9999
2009	1	16	1	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	16	2	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	16	3	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	16	4	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	16	5	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	16	6	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	16	7	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	16	8	1.46	-9999	-9999	-9999	-9999	-9999
2009	1	16	9	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	16	10	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	16	11	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	16	12	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	16	13	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	16	14	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	16	15	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	16	16	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	16	17	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	16	18	1.49	-9999	-9999	-9999	-9999	-9999
2009	1	16	19	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	16	20	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	16	21	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	16	22	1.65	-9999	-9999	-9999	-9999	-9999
2009	1	16	23	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	17	0	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	17	1	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	17	2	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	17	3	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	17	4	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	17	5	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	17	6	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	17	7	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	17	8	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	17	9	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	17	10	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	17	11	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	17	12	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	17	13	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	17	14	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	17	15	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	17	16	1.43	-9999	-9999	-9999	-9999	-9999
2009	1	17	17	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	17	18	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	17	19	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	17	20	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	17	21	1.52	-9999	-9999	-9999	-9999	-9999
2009	1	17	22	1.43	-9999	-9999	-9999	-9999	-9999
2009	1	17	23	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	18	0	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	18	1	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	18	2	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	18	3	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	18	4	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	18	5	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	18	6	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	18	7	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	18	8	1.4	-9999	-9999	-9999	-9999	-9999
2009	1	18	9	1.4	-9999	-9999	-9999	-9999	-9999
