Specification of which SVCs are contained in each TC
TC-ID[-]	SVC-ID[-]	fraction[-]
65	120318	0.009
65	1120301	0.008
65	106913	0.007
65	1120317	0.007
65	109918	0.006
71	106916	0.221
71	106917	0.192
71	106918	0.083
71	1090016	0.044
71	120816	0.04
71	1090013	0.039
71	120316	0.034
71	1106916	0.028
71	109918	0.027
71	120318	0.024
71	1106918	0.021
71	1109916	0.02
71	84618	0.02
71	120817	0.02
71	1106901	0.017
71	1106917	0.017
71	1109917	0.015
71	77216	0.015
71	120317	0.014
71	5050	0.013
71	116516	0.012
71	90018	0.01
71	120801	0.01
71	106901	0.009
71	84616	0.009
71	106913	0.009
71	120818	0.007
71	1090017	0.006
71	109913	0.006
71	90016	0.006
71	109917	0.005
72	106916	0.376
72	106917	0.138
72	1109916	0.055
72	120816	0.054
72	109916	0.045
72	106918	0.043
72	116516	0.04
72	1090016	0.038
72	120316	0.031
72	120817	0.028
72	90016	0.026
72	84618	0.025
72	90017	0.02
72	120818	0.019
72	120318	0.012
72	116517	0.01
72	120317	0.008
72	1090013	0.005
73	106916	0.362
73	106917	0.152
73	120816	0.06
73	109916	0.056
73	1109916	0.045
73	106918	0.037
73	116516	0.033
73	120316	0.031
73	1090016	0.031
73	120818	0.026
73	90017	0.021
73	120318	0.018
73	90018	0.017
73	116517	0.016
73	120817	0.015
73	90016	0.012
73	1090013	0.011
73	1090017	0.008
73	84618	0.005
74	106916	0.432
74	106917	0.132
74	120816	0.054
74	109916	0.051
74	90018	0.036
74	120316	0.03
74	106918	0.029
74	120818	0.026
74	116516	0.023
74	120817	0.022
74	120318	0.02
74	1090013	0.018
74	1090016	0.017
74	116517	0.012
74	90017	0.012
74	1109916	0.012
74	116518	0.011
74	1090017	0.011
75	106916	0.441
75	106917	0.137
75	120816	0.064
75	106918	0.05
75	90018	0.044
75	120316	0.032
75	109916	0.025
75	120818	0.022
75	116518	0.021
75	116516	0.02
75	90013	0.019
75	120318	0.018
75	120817	0.015
75	1090013	0.011
75	90017	0.009
75	1090017	0.009
75	106913	0.007
75	116501	0.006
76	106917	0.187
76	106916	0.174
76	106918	0.13
76	109918	0.123
76	109917	0.061
76	120817	0.043
76	106913	0.042
76	109916	0.038
76	5050	0.037
76	1106917	0.034
76	120816	0.032
76	120317	0.025
76	120316	0.023
76	1106916	0.021
76	109913	0.016
76	1106918	0.012
77	106916	0.324
77	106918	0.179
77	106917	0.115
77	120817	0.076
77	109918	0.07
77	109916	0.067
77	1109916	0.061
77	120816	0.034
77	1106917	0.018
77	120818	0.016
77	5050	0.013
77	109917	0.012
77	1109918	0.009
77	106913	0.005
78	106916	0.484
78	106917	0.111
78	120816	0.087
78	109916	0.072
78	106918	0.057
78	1109916	0.044
78	106913	0.032
78	106901	0.028
78	109917	0.025
78	120817	0.022
78	109918	0.021
78	120818	0.016
79	106916	0.449
79	106917	0.153
79	109916	0.106
79	120816	0.106
79	106918	0.106
79	109917	0.027
79	109918	0.026
79	120817	0.016
79	106913	0.011
80	106916	0.4
80	106917	0.263
80	109916	0.132
80	120816	0.1
80	106918	0.07
80	120817	0.023
80	109918	0.012
81	106916	0.342
81	106917	0.223
81	106918	0.112
81	76710	0.085
81	90017	0.049
81	1106918	0.047
81	1106916	0.04
81	1106901	0.031
81	1090018	0.012
81	90016	0.011
81	90018	0.008
81	106901	0.008
81	76717	0.007
81	1106917	0.006
81	106913	0.006
81	1090017	0.006
81	106951	0.006
82	106916	0.459
82	106917	0.233
82	106918	0.132
82	76717	0.091
82	1090016	0.042
82	1090017	0.017
82	1090018	0.017
82	1090013	0.008
83	106916	0.429
83	106917	0.242
83	106918	0.133
83	76717	0.092
83	1090016	0.072
83	1090013	0.016
83	106913	0.015
84	106916	0.448
84	106917	0.234
84	106918	0.136
84	76717	0.091
84	1090016	0.043
84	1090013	0.037
84	1090017	0.011
85	106916	0.338
85	106917	0.225
85	106918	0.15
85	109916	0.056
85	1090016	0.048
85	76717	0.045
85	76716	0.036
85	106913	0.019
85	1090017	0.017
85	1090018	0.016
85	106901	0.012
85	76718	0.011
85	109918	0.007
85	1090013	0.007
85	106951	0.006
85	109917	0.006
86	106917	0.17
86	106918	0.102
86	76716	0.099
86	106916	0.09
86	109917	0.086
86	120318	0.055
86	1106918	0.053
86	1106917	0.053
86	76718	0.048
86	1106901	0.047
86	109918	0.044
86	120316	0.038
86	120317	0.036
86	1106916	0.02
86	5050	0.017
86	109916	0.016
86	120817	0.01
86	1116517	0.008
86	120816	0.007
87	106916	0.226
87	106917	0.183
87	76716	0.124
87	109917	0.065
87	120316	0.057
87	106918	0.053
87	109916	0.051
87	1106918	0.044
87	1106917	0.042
87	120817	0.029
87	109918	0.026
87	120318	0.024
87	76718	0.02
87	120818	0.018
87	1106916	0.017
87	120816	0.011
87	106901	0.006
87	5050	0.005
88	106916	0.323
88	106917	0.206
88	76716	0.127
88	109917	0.071
88	109916	0.051
88	120817	0.042
88	120816	0.036
88	106918	0.032
88	120316	0.03
88	120318	0.025
88	109918	0.022
88	76718	0.018
88	1106918	0.011
88	5050	0.007
89	106916	0.301
89	106917	0.217
89	76716	0.125
89	109917	0.074
89	109916	0.056
89	120316	0.047
89	106918	0.044
89	120817	0.04
89	120317	0.027
89	76718	0.018
89	120818	0.014
89	109918	0.013
89	106913	0.01
89	120318	0.009
89	120816	0.006
90	106916	0.341
90	106917	0.19
90	76716	0.123
90	109917	0.065
90	106918	0.042
90	109916	0.038
90	109918	0.036
90	120318	0.033
90	120818	0.032
90	120816	0.029
90	120316	0.023
90	120317	0.023
90	76718	0.021
90	106913	0.006
91	106916	0.178
91	106918	0.154
91	106917	0.131
91	1106918	0.099
91	1106917	0.081
91	5050	0.067
91	1106901	0.064
91	106913	0.037
91	127016	0.034
91	1106913	0.03
91	106901	0.023
91	129101	0.02
91	1106916	0.017
91	106951	0.015
91	127017	0.014
91	120317	0.011
91	120301	0.011
91	120316	0.008
91	127018	0.006
92	106916	0.212
92	106917	0.171
92	106918	0.098
92	1106918	0.09
92	1106917	0.083
92	127016	0.065
92	1106901	0.065
92	106913	0.03
92	120317	0.03
92	5050	0.027
92	106901	0.023
92	1106913	0.023
92	1106916	0.016
92	129101	0.012
92	127018	0.011
92	127001	0.01
92	127017	0.01
92	120316	0.009
92	106951	0.009
92	120318	0.005
93	106916	0.216
93	106917	0.192
93	106918	0.124
93	1106918	0.099
93	1106917	0.07
93	127016	0.062
93	106913	0.037
93	120316	0.037
93	1106916	0.034
93	120318	0.032
93	1106901	0.028
93	120317	0.016
93	1106913	0.014
93	127018	0.01
93	127017	0.009
93	106901	0.008
93	5050	0.006
93	127001	0.006
94	106916	0.262
94	106917	0.192
94	106918	0.127
94	120316	0.082
94	1106917	0.079
94	1106918	0.069
94	1106916	0.05
94	120318	0.048
94	120317	0.038
94	106913	0.024
94	127016	0.009
94	1106913	0.007
94	5050	0.007
94	127018	0.006
95	106916	0.398
95	106917	0.23
95	120316	0.08
95	106918	0.073
95	120317	0.069
95	1106917	0.04
95	120318	0.033
95	1106916	0.026
95	106913	0.022
95	1106918	0.021
95	106901	0.008
96	106916	0.495
96	106917	0.258
96	106918	0.234
96	106901	0.007
96	106951	0.006
97	106916	0.687
97	106917	0.195
97	106918	0.105
97	5050	0.007
97	106901	0.006
98	106916	0.355
98	106917	0.321
98	106918	0.281
98	106901	0.043
99	106916	0.613
99	106918	0.258
99	106917	0.113
99	106901	0.009
99	106951	0.007
100	106916	0.93
100	106918	0.07
101	106917	0.228
101	106916	0.21
101	106918	0.119
101	76716	0.088
101	1106917	0.08
101	106913	0.064
101	1106901	0.05
101	77216	0.044
101	1106918	0.027
101	106910	0.019
101	120301	0.019
101	120318	0.012
101	106951	0.011
101	1106916	0.01
101	106901	0.007
101	1106913	0.006
101	5050	0.005
102	106916	0.366
102	106917	0.235
102	106918	0.121
102	76716	0.088
102	106913	0.053
102	77216	0.026
102	84616	0.018
102	1106917	0.016
102	1106916	0.016
102	120817	0.016
102	120801	0.015
102	1106918	0.014
102	106910	0.01
102	120816	0.005
103	106916	0.486
103	106917	0.209
103	106918	0.097
103	76718	0.057
103	76716	0.031
103	106913	0.03
103	84618	0.029
103	120817	0.02
103	120816	0.019
103	84616	0.015
103	106910	0.008
104	106916	0.495
104	106917	0.173
104	106918	0.125
104	76718	0.045
104	84618	0.035
104	120816	0.032
104	106913	0.03
104	120817	0.007
104	106901	0.006
105	106916	0.478
105	106917	0.194
105	106918	0.131
105	120816	0.023
105	120817	0.015
105	106901	0.014
105	106913	0.011
105	120818	0.006
106	106916	0.197
106	106917	0.146
106	106918	0.132
106	1106918	0.114
106	109918	0.079
106	1106917	0.059
106	76718	0.045
106	1106901	0.042
106	1106913	0.035
106	120316	0.028
106	1106910	0.027
106	120318	0.022
106	5050	0.017
106	106913	0.017
106	1106916	0.016
106	109916	0.01
106	106901	0.008
106	76716	0.005
107	106916	0.325
107	106917	0.23
107	106918	0.094
107	1106918	0.056
107	76716	0.045
107	109918	0.038
107	1106916	0.03
107	120316	0.026
107	1109916	0.024
107	106913	0.018
107	1106917	0.017
107	109916	0.016
107	1109918	0.015
107	5050	0.013
107	1106901	0.013
107	120816	0.01
107	106901	0.01
107	120817	0.008
107	120318	0.006
107	76718	0.005
108	106916	0.508
108	106917	0.157
108	106918	0.081
108	1109916	0.08
108	76716	0.051
108	106913	0.025
108	120816	0.023
108	1106916	0.022
108	120817	0.019
108	109916	0.017
108	1106918	0.01
108	120818	0.007
109	106916	0.488
109	106917	0.192
109	106918	0.098
109	109916	0.064
109	76716	0.051
109	1109916	0.031
109	120816	0.031
109	106913	0.013
109	1106916	0.012
109	120817	0.012
109	120818	0.008
110	106916	0.516
110	106917	0.172
110	106918	0.106
110	109916	0.093
110	76716	0.051
110	120816	0.04
110	109917	0.008
110	120818	0.008
110	106913	0.006
111	1090013	0.197
111	106916	0.194
111	90013	0.187
111	106913	0.078
111	77213	0.071
111	106917	0.056
111	106918	0.041
111	1077213	0.032
111	90010	0.021
111	90017	0.02
111	1090016	0.02
111	1106913	0.02
111	1090017	0.015
111	77210	0.015
111	1090018	0.011
111	1106918	0.01
111	1077216	0.007
111	1106917	0.006
112	1090013	0.313
112	106913	0.159
112	106917	0.136
112	106916	0.076
112	1077213	0.071
112	77213	0.059
112	1090017	0.038
112	106918	0.031
112	1090016	0.031
112	90013	0.026
112	90018	0.014
112	1090018	0.009
112	1090010	0.009
112	1077210	0.007
112	77210	0.007
112	90017	0.006
112	77218	0.006
113	1090013	0.299
113	106917	0.151
113	106913	0.128
113	106918	0.111
113	1077213	0.1
113	1090010	0.055
113	90013	0.028
113	1090017	0.019
113	77213	0.018
113	90018	0.015
113	1077201	0.015
113	77218	0.015
113	1090018	0.012
113	106916	0.012
113	1090016	0.009
113	90017	0.008
113	1077210	0.006
114	1090013	0.26
114	106917	0.237
114	1077213	0.104
114	90013	0.089
114	106913	0.08
114	106916	0.054
114	1090010	0.032
114	106918	0.03
114	77213	0.024
114	1090017	0.018
114	1077218	0.016
114	90018	0.014
114	90017	0.014
114	77217	0.012
114	1090016	0.009
114	1090018	0.007
115	106917	0.186
115	1090013	0.154
115	90013	0.134
115	106916	0.114
115	1077213	0.101
115	106918	0.085
115	77213	0.054
115	1090017	0.041
115	90018	0.035
115	90017	0.035
115	106913	0.016
115	1090010	0.013
115	1077218	0.01
115	77210	0.01
115	90016	0.006
115	1077210	0.006
116	1090013	0.138
116	1106917	0.111
116	109917	0.095
116	1106918	0.077
116	106918	0.076
116	1106913	0.061
116	109918	0.061
116	90013	0.059
116	106917	0.046
116	1090017	0.045
116	1106916	0.042
116	90017	0.036
116	106913	0.026
116	106916	0.021
116	1090016	0.017
116	1090010	0.017
116	5050	0.017
116	90016	0.013
116	1106910	0.013
116	1106901	0.011
116	109916	0.008
116	109913	0.006
116	1106951	0.005
117	109917	0.107
117	1090013	0.105
117	90013	0.1
117	1106913	0.085
117	106913	0.079
117	1106917	0.065
117	1106918	0.058
117	106918	0.05
117	1106916	0.046
117	1090017	0.044
117	106917	0.036
117	90017	0.028
117	109918	0.027
117	1106910	0.02
117	90018	0.019
117	109913	0.017
117	109916	0.016
117	1090016	0.015
117	106916	0.015
117	106901	0.015
117	5050	0.013
117	1090018	0.01
117	1106901	0.01
117	106910	0.009
117	90016	0.007
117	1090010	0.005
118	1090013	0.15
118	106913	0.111
118	109917	0.106
118	106917	0.096
118	1106913	0.095
118	1090018	0.057
118	1090017	0.054
118	106918	0.045
118	1106917	0.039
118	106901	0.032
118	109916	0.028
118	106916	0.028
118	1106918	0.026
118	90018	0.025
118	1090016	0.025
118	106910	0.024
118	109913	0.02
118	109918	0.016
118	90013	0.015
118	1106916	0.011
119	1090013	0.166
119	106917	0.137
119	106913	0.103
119	109917	0.091
119	106918	0.079
119	1106913	0.075
119	1090018	0.065
119	1090017	0.046
119	106910	0.038
119	109916	0.033
119	109913	0.031
119	1090016	0.023
119	106916	0.019
119	1106917	0.019
119	1106918	0.017
119	1090001	0.016
119	109918	0.012
119	90018	0.009
119	1090010	0.008
119	1106910	0.006
119	106901	0.006
120	1090013	0.203
120	106917	0.16
120	106913	0.099
120	109917	0.097
120	1090017	0.081
120	106918	0.05
120	1106913	0.049
120	106916	0.041
120	106910	0.04
120	109916	0.033
120	1106918	0.029
120	1090016	0.025
120	1106917	0.024
120	109918	0.023
120	1090018	0.015
120	109913	0.015
120	1090001	0.01
120	1106916	0.007
121	5050	0.652
121	106918	0.129
121	109916	0.094
121	109918	0.067
121	106951	0.047
121	109951	0.012
122	5050	0.525
122	106918	0.267
122	109916	0.075
122	106916	0.067
122	109918	0.061
122	109951	0.005
123	5050	0.48
123	106918	0.207
123	106916	0.136
123	1109916	0.063
123	109918	0.061
123	106917	0.031
123	1109917	0.009
123	109917	0.006
123	106913	0.006
124	106916	0.45
124	106917	0.173
124	106918	0.137
124	5050	0.076
124	106913	0.037
124	1109916	0.033
124	109916	0.032
124	102116	0.024
124	102118	0.019
124	102117	0.012
124	102113	0.006
125	106916	0.501
125	106917	0.263
125	102116	0.131
125	102118	0.053
125	106918	0.052
126	90018	0.345
126	5050	0.163
126	90001	0.134
126	1090018	0.069
126	90051	0.061
126	90013	0.052
126	90017	0.051
126	106918	0.043
126	1090001	0.031
126	106917	0.016
126	1090013	0.013
126	90010	0.01
126	106916	0.007
126	1090051	0.007
127	90018	0.34
127	5050	0.232
127	90017	0.101
127	90013	0.084
127	90001	0.066
127	90016	0.061
127	1090018	0.032
127	90051	0.031
127	1090001	0.027
127	90010	0.01
127	106917	0.009
127	106918	0.006
128	90018	0.365
128	5050	0.185
128	90016	0.165
128	90017	0.125
128	90013	0.111
128	90001	0.049
129	90018	0.371
129	90016	0.218
129	90017	0.158
129	5050	0.156
129	90013	0.078
129	90001	0.014
129	90051	0.006
130	90018	0.35
130	90016	0.322
130	90017	0.194
130	5050	0.067
130	90013	0.047
130	90051	0.012
130	90001	0.009
131	90013	0.301
131	90017	0.25
131	90016	0.177
131	90018	0.064
131	1090016	0.056
131	77213	0.037
131	102117	0.029
131	77216	0.019
131	5050	0.019
131	90010	0.018
131	1090013	0.015
131	1090017	0.01
131	106918	0.005
132	90013	0.278
132	90017	0.246
132	90016	0.194
132	90018	0.082
132	1090016	0.053
132	102101	0.027
132	102117	0.026
132	77213	0.025
132	1090013	0.025
132	77216	0.021
132	90010	0.015
132	1077216	0.008
133	90016	0.324
133	90017	0.224
133	90013	0.154
133	90018	0.106
133	1090017	0.043
133	1090013	0.042
133	90010	0.037
133	1090016	0.025
133	77216	0.014
133	1077216	0.013
133	90001	0.007
133	102117	0.006
133	102101	0.005
134	90016	0.562
134	90017	0.17
134	90018	0.134
134	90013	0.061
134	1090017	0.035
134	90010	0.022
134	1090013	0.009
134	1090018	0.008
135	90016	0.588
135	90017	0.16
135	90018	0.093
135	90013	0.048
135	90010	0.04
135	1090016	0.023
135	1090017	0.005
136	90016	0.233
136	90013	0.216
136	90017	0.189
136	90018	0.122
136	90010	0.06
136	1090013	0.04
136	1090017	0.031
136	102101	0.024
136	90001	0.02
136	1090016	0.017
136	1090001	0.015
136	1090018	0.014
136	102113	0.01
136	1090010	0.007
137	90016	0.399
137	90013	0.181
137	90017	0.128
137	90018	0.115
137	1090016	0.053
137	90010	0.052
137	1090013	0.027
137	90001	0.021
137	1090010	0.007
137	1090017	0.007
137	102117	0.005
137	102113	0.005
138	90016	0.527
138	90017	0.119
138	90018	0.117
138	90013	0.089
138	1090016	0.085
138	90001	0.029
138	90010	0.017
138	1090013	0.009
138	1090017	0.009
139	90016	0.496
139	90018	0.172
139	90017	0.101
139	90013	0.075
139	1090016	0.056
139	90010	0.038
139	90051	0.016
139	1090018	0.014
139	90001	0.01
139	1090010	0.009
139	1090013	0.008
139	1090051	0.006
140	90016	0.372
140	90018	0.228
140	90010	0.09
140	90017	0.081
140	90013	0.074
140	1090018	0.047
140	1090016	0.029
140	1090051	0.021
140	90051	0.018
140	1090010	0.012
140	5050	0.006
140	1090013	0.005
141	90018	0.342
141	90017	0.155
141	1090018	0.119
141	90001	0.074
141	90013	0.071
141	90016	0.059
141	1090013	0.035
141	1090001	0.034
141	5050	0.033
141	1090017	0.028
141	90051	0.019
141	109918	0.017
141	109901	0.007
141	1090016	0.005
142	90018	0.397
142	90017	0.156
142	90016	0.086
142	90001	0.064
142	90013	0.063
142	5050	0.053
142	1090018	0.052
142	1090001	0.033
142	1090017	0.025
142	90051	0.022
142	1090013	0.02
142	109918	0.013
142	1090016	0.008
142	90010	0.007
143	90018	0.463
143	90017	0.156
143	90016	0.075
143	90001	0.061
143	5050	0.06
143	90013	0.054
143	1090017	0.038
143	1090018	0.032
143	90051	0.027
143	1090013	0.012
143	1090001	0.011
143	90010	0.006
143	1090016	0.005
144	90018	0.473
144	90017	0.168
144	90016	0.092
144	90001	0.075
144	1090017	0.045
144	90013	0.041
144	5050	0.041
144	1090018	0.022
144	90051	0.015
144	1090013	0.01
144	90010	0.007
144	1090016	0.006
144	1090001	0.005
145	90018	0.359
145	90017	0.224
145	90016	0.148
145	90001	0.096
145	90013	0.069
145	5050	0.048
145	1090017	0.024
145	90051	0.011
145	1090018	0.01
145	90010	0.007
145	1109917	0.005
146	90018	0.233
146	90001	0.224
146	1090018	0.14
146	90013	0.105
146	1090013	0.062
146	90017	0.053
146	1090017	0.045
146	90010	0.034
146	1090001	0.031
146	90016	0.028
146	90051	0.022
146	1090016	0.012
146	5050	0.011
147	90018	0.256
147	90001	0.229
147	90013	0.172
147	90017	0.136
147	90010	0.069
147	1090018	0.039
147	90016	0.031
147	1090001	0.023
147	1090013	0.019
147	1090017	0.013
147	90051	0.01
148	90018	0.444
148	90013	0.165
148	90017	0.106
148	90001	0.097
148	90010	0.066
148	90016	0.041
148	90051	0.024
148	5050	0.019
148	1090018	0.017
148	1090013	0.013
148	1090017	0.008
149	90018	0.609
149	90013	0.092
149	90001	0.092
149	90016	0.08
149	90017	0.07
149	90010	0.057
150	90018	0.436
150	90001	0.168
150	90017	0.133
150	90016	0.097
150	90010	0.092
150	90013	0.064
150	90051	0.01
151	90013	0.302
151	90017	0.234
151	1090013	0.121
151	90018	0.084
151	90016	0.073
151	1090018	0.06
151	1090017	0.042
151	90010	0.026
151	1090016	0.023
151	1090010	0.019
151	1090001	0.008
151	5050	0.007
152	90013	0.361
152	90017	0.293
152	1090013	0.075
152	90016	0.07
152	90018	0.067
152	90010	0.042
152	1090018	0.019
152	1090010	0.016
152	1090016	0.015
152	1090017	0.015
152	90001	0.014
152	1090001	0.012
153	90013	0.382
153	90017	0.34
153	90016	0.076
153	90018	0.059
153	90001	0.048
153	90010	0.046
153	1090013	0.029
153	1090016	0.011
153	1090018	0.009
154	90013	0.373
154	90017	0.345
154	90018	0.083
154	90016	0.069
154	90010	0.053
154	90001	0.044
154	1090018	0.011
154	1090051	0.008
154	90051	0.007
154	1090016	0.007
155	90013	0.365
155	90017	0.304
155	90016	0.125
155	90018	0.081
155	90010	0.062
155	90001	0.041
155	90051	0.012
155	1090018	0.01
156	90013	0.287
156	90017	0.236
156	90018	0.16
156	90016	0.115
156	1090018	0.056
156	1090013	0.052
156	1090017	0.034
156	90010	0.027
156	5050	0.015
156	90001	0.01
156	1090001	0.008
157	90013	0.41
157	90017	0.29
157	90018	0.095
157	90016	0.071
157	1090013	0.042
157	90010	0.031
157	1090018	0.028
157	90001	0.011
157	1090017	0.01
157	5050	0.008
157	1090001	0.005
158	90013	0.482
158	90017	0.289
158	90018	0.074
158	90016	0.073
158	1090013	0.038
158	90010	0.026
158	90001	0.012
158	1090017	0.007
159	90013	0.474
159	90017	0.289
159	90016	0.093
159	90018	0.066
159	90010	0.046
159	1090013	0.018
159	90001	0.008
159	1090016	0.007
160	90013	0.402
160	90017	0.307
160	90016	0.154
160	90018	0.073
160	90010	0.047
160	1090013	0.016
161	90013	0.546
161	90017	0.214
161	90018	0.109
161	90016	0.068
161	1090013	0.023
161	1090017	0.012
161	90010	0.011
161	1090018	0.009
161	1090051	0.008
162	90013	0.377
162	90017	0.323
162	90016	0.109
162	90018	0.09
162	90010	0.055
162	1090013	0.036
162	1090018	0.005
162	1090017	0.005
163	90013	0.308
163	90017	0.294
163	90018	0.148
163	90016	0.135
163	90010	0.094
163	77216	0.008
163	1090010	0.007
163	77217	0.006
164	90017	0.278
164	90013	0.255
164	90018	0.142
164	90010	0.138
164	90016	0.098
164	77216	0.03
164	77213	0.019
164	108617	0.016
164	108610	0.011
164	108618	0.007
164	1090016	0.006
165	90017	0.357
165	90013	0.213
165	90010	0.131
165	90016	0.083
165	90018	0.053
165	77213	0.049
165	108610	0.044
165	77210	0.027
165	77216	0.017
165	77217	0.015
165	108617	0.007
165	77218	0.005
166	90013	0.372
166	90018	0.148
166	90017	0.146
166	90016	0.109
166	1090013	0.073
166	1090017	0.04
166	1090018	0.029
166	90010	0.023
166	77217	0.014
166	1090016	0.01
166	5050	0.009
166	90001	0.007
166	1090001	0.007
166	77218	0.007
166	1090010	0.006
167	90013	0.418
167	90017	0.202
167	90018	0.101
167	90010	0.077
167	90016	0.076
167	1090013	0.062
167	1090017	0.02
167	1090010	0.019
167	90001	0.014
167	1090018	0.006
167	1090016	0.005
168	90013	0.294
168	90017	0.278
168	90018	0.135
168	90016	0.107
168	90010	0.105
168	1090016	0.025
168	1090017	0.014
168	90051	0.012
168	1090013	0.012
168	90001	0.01
168	1090010	0.008
169	90013	0.279
169	90017	0.271
169	90016	0.177
169	90018	0.108
169	90010	0.102
169	1090017	0.018
169	90001	0.016
169	1090013	0.015
169	1090010	0.015
170	90013	0.25
170	90016	0.227
170	90017	0.22
170	90010	0.106
170	90018	0.071
170	1090017	0.028
170	1090016	0.026
170	108610	0.026
170	1090013	0.013
170	1090010	0.01
170	108617	0.008
170	77217	0.008
170	77213	0.008
171	90016	0.404
171	90017	0.202
171	90013	0.14
171	90018	0.099
171	1090017	0.063
171	1090013	0.024
171	90001	0.022
171	90010	0.016
171	1090010	0.013
171	1090016	0.009
171	1090018	0.008
172	90016	0.55
172	90017	0.177
172	90013	0.12
172	1090017	0.092
172	90018	0.044
172	90010	0.008
172	90001	0.008
173	90016	0.441
173	90017	0.23
173	90013	0.144
173	90018	0.093
173	1090017	0.028
173	1090010	0.026
173	90010	0.016
173	1090016	0.01
173	1090018	0.007
173	1090013	0.007
174	90016	0.492
174	90017	0.207
174	90013	0.152
174	90010	0.089
174	90018	0.053
174	5050	0.007
175	90016	0.376
175	90017	0.249
175	90013	0.184
175	90010	0.157
175	90001	0.017
175	90018	0.017
176	90016	0.329
176	90013	0.211
176	90017	0.187
176	90018	0.086
176	90010	0.068
176	1090016	0.035
176	77216	0.03
176	77213	0.029
176	77217	0.01
176	77218	0.008
176	90001	0.008
177	90016	0.411
177	90013	0.212
177	90017	0.171
177	90010	0.088
177	90018	0.073
177	1090016	0.028
177	77216	0.017
178	90016	0.557
178	90017	0.124
178	90013	0.111
178	90018	0.106
178	90010	0.069
178	1090016	0.023
178	1090017	0.009
179	90016	0.61
179	90018	0.099
179	90017	0.096
179	90010	0.068
179	1090016	0.057
179	90013	0.055
179	1090017	0.009
180	90016	0.605
180	90018	0.112
180	90017	0.08
180	1090016	0.072
180	90013	0.047
180	90010	0.043
180	5050	0.006
181	90013	0.363
181	90017	0.205
181	90018	0.138
181	90016	0.062
181	1090013	0.06
181	1090018	0.06
181	90010	0.029
181	1090017	0.028
181	90001	0.014
181	1090016	0.012
181	1090001	0.011
181	5050	0.009
181	1090010	0.006
181	1090051	0.005
182	90013	0.455
182	90017	0.244
182	90018	0.109
182	90016	0.046
182	90010	0.043
182	1090017	0.042
182	1090013	0.031
182	1090018	0.016
182	90001	0.013
183	90013	0.427
183	90017	0.322
183	90018	0.08
183	90016	0.078
183	1090017	0.046
183	90010	0.027
183	1090018	0.01
183	77210	0.01
184	90013	0.362
184	90017	0.267
184	90018	0.154
184	90016	0.11
184	1090017	0.041
184	90010	0.018
184	77217	0.013
184	77210	0.011
184	90001	0.01
184	1090013	0.007
184	1090018	0.006
185	90013	0.371
185	90017	0.242
185	90018	0.183
185	90016	0.109
185	1090017	0.047
185	90010	0.019
185	77217	0.009
185	77213	0.008
185	77210	0.006
185	1090013	0.006
186	90013	0.549
186	90017	0.276
186	90016	0.087
186	90018	0.043
186	90010	0.019
186	1090013	0.013
186	90001	0.013
187	90013	0.555
187	90017	0.238
187	90018	0.112
187	90016	0.069
187	90010	0.026
188	90013	0.425
188	90017	0.329
188	90018	0.096
188	90016	0.09
188	90010	0.046
188	90051	0.014
189	90013	0.332
189	90017	0.281
189	90016	0.214
189	90010	0.121
189	90018	0.052
190	90010	0.263
190	90013	0.238
190	90017	0.189
190	90016	0.163
190	90018	0.147
191	90018	0.348
191	90017	0.181
191	90013	0.106
191	109918	0.073
191	90016	0.072
191	90001	0.05
191	5050	0.041
191	1090017	0.04
191	1090018	0.026
191	90010	0.018
191	90051	0.016
191	1090013	0.011
191	109917	0.01
191	109913	0.007
192	90018	0.26
192	90017	0.183
192	90013	0.129
192	1090017	0.086
192	1090018	0.073
192	90016	0.06
192	1090013	0.051
192	109918	0.039
192	109917	0.018
192	5050	0.014
192	90001	0.013
192	1090010	0.01
192	90051	0.01
192	1090016	0.009
192	90010	0.008
194	90018	0.276
194	90017	0.123
194	90013	0.116
194	90016	0.106
194	1090018	0.055
194	1090017	0.047
194	90010	0.044
194	5050	0.031
194	90051	0.018
194	1090013	0.015
194	109917	0.008
196	90013	0.343
196	90016	0.204
196	90017	0.189
196	90018	0.091
196	109918	0.054
196	90010	0.039
196	109917	0.029
196	1090018	0.019
196	1090017	0.016
196	1090013	0.015
197	90016	0.39
197	90013	0.273
197	90017	0.212
197	1090017	0.057
197	90018	0.051
197	1090018	0.011
197	1090051	0.006
198	90016	0.458
198	90017	0.271
198	90013	0.16
198	90018	0.049
198	1090017	0.03
198	90010	0.014
198	1090016	0.01
198	1090018	0.008
199	90016	0.651
199	90017	0.161
199	90018	0.054
199	90010	0.036
199	1090010	0.034
199	90013	0.013
199	90051	0.007
200	90016	0.69
200	90017	0.111
200	1090010	0.082
200	90018	0.024
200	90051	0.015
200	90013	0.012
201	1090013	0.23
201	90016	0.172
201	90017	0.121
201	90013	0.092
201	1090010	0.05
201	90018	0.049
201	109918	0.048
201	90010	0.048
201	1090017	0.043
201	77216	0.039
201	109913	0.024
201	109917	0.021
201	1090018	0.017
201	1090016	0.016
201	1090051	0.013
201	5050	0.011
201	77213	0.006
202	90016	0.494
202	90013	0.099
202	1090016	0.097
202	90017	0.084
202	1090017	0.08
202	1090013	0.044
202	109918	0.027
202	109917	0.026
202	90018	0.021
202	109916	0.013
202	90010	0.008
202	1090018	0.007
203	90016	0.533
203	90017	0.12
203	90018	0.07
